,Address,Latitude,Longitude,Price,Beds,Website,Posted,Area,Minimum_Beds,Maximum_Beds,Minimum_Cost,Maximum_Cost,Average_Cost,Distance_from_GIES(miles),Distance_from_iSchool(miles),Distance_from_Grainger(miles),Distance_from_CountyMarket,,Rating,Cost_per_Person,Pet_friendly,Dish_washer_in_unit,Wahingmachine_in _unit,Parking,Wifi,water/electricity/trash management,Air_conditioning,Television,Fully_furnished,Latitude(gies),Longitude(gies),Latitude(ischool),Longitude(ischool),Latitude(eng),Longitude(eng),Latitude(countymarket),Longitude(countymarket)
633,2708 Judith Dr,40.0993716,-88.291852,950,3,Hotpads.com,Recently Updated,Champaign,3,3,950,950,950,3.290062951,3.24012546,3.51908452,0.220156106,,2,316.6666667,1,0,1,1,0,1,1,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
634,"2 bed, 911 sqft, $855",,,855,2,Hotpads.com,Recently Updated,Champaign,2,2,855,855,855,6124.924291,6125.017543,6124.782411,6128.301345,,5,427.5,1,0,1,0,1,1,1,0,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
635,1313 Hollycrest Dr,40.1010058,-88.2798935,950,3,Hotpads.com,Recently Updated,Champaign,3,3,950,950,950,2.651074159,2.598095343,2.878060672,0.8018068301,,2,316.6666667,1,0,0,0,0,1,1,1,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
636,704 W White St,40.1146124,-88.2546739,610,1,Hotpads.com,Recently Updated,Champaign,1,1,610,610,610,1.516314011,1.315271345,1.486777759,2.419033018,,2,610,0,0,1,1,0,1,1,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
637,404 E Stoughton St,40.1138049,-88.2329965,1190,2 - 3,Hotpads.com,Recently Updated,Champaign,2,3,1190,1190,1190,0.7238130064,0.4322510601,0.3784899382,3.432543446,,3,396.6666667,1,0,0,0,0,1,1,0,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
638,1806 Park Haven Dr,40.0931656,-88.2511746,1650,3,Hotpads.com,Recently Updated,Champaign,3,3,1650,1650,1650,1.338443853,1.443124436,1.768455974,2.272623963,,5,550,0,0,0,1,1,1,0,1,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
639,Windcrest Apartments,40.1317184,-88.2487317,395,-2,Hotpads.com,Recently Updated,Champaign,,2,395,395,395,2.183475109,1.895523309,1.844583912,3.404245555,,3,197.5,1,0,0,0,0,1,0,1,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
640,Baytowne Apartments LLC,40.1421546,-88.2664718,985,1 - 2,Hotpads.com,Recently Updated,Champaign,1,2,985,985,985,3.291972283,3.015806548,3.005948203,3.465159597,,5,492.5,0,1,1,0,0,1,1,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
641,Westgate Apartments LLC,39.0304508,-95.7445571,590,1 - 2,Hotpads.com,Recently Updated,Champaign,1,2,590,590,590,406.9360079,406.8885682,407.1568936,403.5145235,,4,295,1,1,1,1,1,1,1,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
642,The Legends,39.1266992,-94.8259804,980,1 - 3,Hotpads.com,Recently Updated,Champaign,1,3,980,980,980,357.4269778,357.3829934,357.6535126,354.0057247,,2,326.6666667,1,1,1,1,1,1,0,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
643,Watersedge Apartments,35.072961,-89.8846563,875,1 - 3,Hotpads.com,Recently Updated,Champaign,1,3,875,875,875,359.1817039,359.4285838,359.7036336,357.846321,,4,291.6666667,1,1,1,0,0,1,0,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
644,520 Neil,40.1208835,-88.2432553,1595,2,Hotpads.com,Recently Updated,Champaign,2,2,1595,1595,1595,1.387975835,1.104992103,1.105295057,3.15987423,,4,797.5,1,1,0,0,1,1,1,0,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
645,705 S 1st Street,40.1096365,-88.2390635,1300,2 - 4,Hotpads.com,Recently Updated,Champaign,2,4,1300,1300,1300,0.6408063948,0.4222016345,0.6443013019,3.036320899,,4,325,1,1,0,1,0,1,1,0,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
646,Locust III,40.10721,-88.239913,1040,4,Hotpads.com,Recently Updated,Champaign,4,4,1040,1040,1040,0.5872599177,0.4453093843,0.7283735546,2.947460997,,2,260,0,0,1,1,0,1,0,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
647,The Dean Campustown,40.1095997,-88.2301132,709,-4,Hotpads.com,Recently Updated,Champaign,,4,709,709,709,0.4140993666,0.1533002919,0.1867871539,3.490246397,,4,177.25,0,0,0,0,0,1,0,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
648,Crowwood Pointe,40.1076002,-88.3098505,935,2,Hotpads.com,Recently Updated,Champaign,2,2,935,935,935,4.236956329,4.140144577,4.385330501,1.133100092,,3,467.5,1,0,1,1,1,1,1,0,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
649,Lincolnshire West,41.9326972,-88.7765884,625,1 - 3,Hotpads.com,Recently Updated,Champaign,1,3,625,625,625,129.5525003,129.2607321,129.0979875,129.3333562,,3,208.3333333,0,0,0,0,0,1,0,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
650,101 E Green St,40.1099625,-88.2382334,1128,2 - 4,Hotpads.com,Recently Updated,Champaign,2,4,1128,1128,1128,0.6237695877,0.3896418977,0.5981251281,3.084900741,,4,282,0,0,1,0,0,1,1,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
651,207 E Green St,40.1099402,-88.2358279,1576,4,Hotpads.com,Recently Updated,Champaign,4,4,1576,1576,1576,0.5396443706,0.2776925704,0.4720431164,3.205995639,,2,394,0,1,0,1,1,1,1,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
652,1006 S 3rd St,31.3289447,-94.7250797,1190,2 - 3,Hotpads.com,Recently Updated,Champaign,2,3,1190,1190,1190,706.8448583,707.0316016,707.3466909,704.6019611,,5,396.6666667,0,0,0,1,1,1,1,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
653,515 Bash Ct,40.1119858,-88.2307861,1587,3,Hotpads.com,Recently Updated,Champaign,3,3,1587,1587,1587,0.5808505124,0.3017398641,0.216469022,3.502265704,,4,529,0,1,0,0,0,1,0,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
654,309 E Daniel St,40.1076239,-88.2341894,1407,3 - 4,Hotpads.com,Recently Updated,Champaign,3,4,1407,1407,1407,0.3599854695,0.1417996468,0.4413936159,3.247912172,,2,351.75,0,0,0,0,1,1,1,0,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
655,311 E Daniel St,40.1076592,-88.2339856,1407,3 - 4,Hotpads.com,Recently Updated,Champaign,3,4,1407,1407,1407,0.3551349243,0.1310153942,0.4308735191,3.258953843,,4,351.75,1,1,1,0,1,1,1,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
656,803 W Green St,40.1103771,-88.2181511,968,2,Hotpads.com,Recently Updated,Champaign,2,2,968,968,968,0.7750044686,0.7304113213,0.4672780662,4.116455785,,2,484,0,1,0,0,1,1,1,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
657,903 S 4th St,40.1075642,-88.2337815,948,2,Hotpads.com,Recently Updated,Champaign,2,2,948,948,948,0.3433494972,0.1203876967,0.4250926404,3.267917437,,3,474,0,0,1,1,0,1,0,0,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
658,909 S 3rd St,40.1070456,-88.2357353,1227,3 - 5,Hotpads.com,Recently Updated,Champaign,3,5,1227,1227,1227,0.3914027713,0.2273939033,0.5321359994,3.159198826,,3,245.4,0,0,0,0,1,1,0,1,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
659,Windcrest Apartments,40.1317184,-88.2487317,395,-2,Hotpads.com,Recently Updated,Champaign,,2,395,395,395,2.183475109,1.895523309,1.844583912,3.404245555,,2,197.5,1,0,1,1,1,1,0,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
660,Baytowne Apartments LLC,40.1421546,-88.2664718,985,1 - 2,Hotpads.com,Recently Updated,Champaign,1,2,985,985,985,3.291972283,3.015806548,3.005948203,3.465159597,,5,492.5,0,1,1,1,1,1,1,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
661,Westgate Apartments LLC,39.0304508,-95.7445571,590,1 - 2,Hotpads.com,Recently Updated,Champaign,1,2,590,590,590,406.9360079,406.8885682,407.1568936,403.5145235,,2,295,0,1,0,1,0,1,1,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
662,The Legends,39.1266992,-94.8259804,980,1 - 3,Hotpads.com,Recently Updated,Champaign,1,3,980,980,980,357.4269778,357.3829934,357.6535126,354.0057247,,4,326.6666667,0,0,0,0,0,1,1,1,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
663,Watersedge Apartments,35.072961,-89.8846563,875,1 - 3,Hotpads.com,Recently Updated,Champaign,1,3,875,875,875,359.1817039,359.4285838,359.7036336,357.846321,,2,291.6666667,0,1,0,0,1,1,1,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
664,520 Neil,40.1208835,-88.2432553,1595,2,Hotpads.com,Recently Updated,Champaign,2,2,1595,1595,1595,1.387975835,1.104992103,1.105295057,3.15987423,,2,797.5,1,0,1,0,1,1,1,1,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
665,705 S 1st Street,40.1096365,-88.2390635,1300,2 - 4,Hotpads.com,Recently Updated,Champaign,2,4,1300,1300,1300,0.6408063948,0.4222016345,0.6443013019,3.036320899,,5,325,1,0,1,0,1,1,0,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
666,Locust III,40.10721,-88.239913,1040,4,Hotpads.com,Recently Updated,Champaign,4,4,1040,1040,1040,0.5872599177,0.4453093843,0.7283735546,2.947460997,,2,260,0,0,0,0,1,1,1,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
667,The Dean Campustown,40.1095997,-88.2301132,709,-4,Hotpads.com,Recently Updated,Champaign,,4,709,709,709,0.4140993666,0.1533002919,0.1867871539,3.490246397,,4,177.25,1,1,0,0,0,1,1,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
668,Crowwood Pointe,40.1076002,-88.3098505,935,2,Hotpads.com,Recently Updated,Champaign,2,2,935,935,935,4.236956329,4.140144577,4.385330501,1.133100092,,4,467.5,1,1,1,1,0,1,1,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
669,Lincolnshire West,41.9326972,-88.7765884,625,1 - 3,Hotpads.com,Recently Updated,Champaign,1,3,625,625,625,129.5525003,129.2607321,129.0979875,129.3333562,,3,208.3333333,0,1,1,1,0,1,0,1,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
670,101 E Green St,40.1099625,-88.2382334,1128,2 - 4,Hotpads.com,Recently Updated,Champaign,2,4,1128,1128,1128,0.6237695877,0.3896418977,0.5981251281,3.084900741,,2,282,0,1,0,0,0,1,0,0,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
671,207 E Green St,40.1099402,-88.2358279,1576,4,Hotpads.com,Recently Updated,Champaign,4,4,1576,1576,1576,0.5396443706,0.2776925704,0.4720431164,3.205995639,,5,394,0,1,0,1,0,1,0,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
672,109 E John St,40.1087525,-88.237485,1647,3,Hotpads.com,Recently Updated,Champaign,3,3,1647,1647,1647,0.5377689985,0.3249356699,0.5739291166,3.099024448,,4,549,1,0,1,1,0,1,0,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
673,506 W. White,40.1146247,-88.2508453,550,1,Hotpads.com,Recently Updated,Champaign,1,1,550,550,550,1.345568174,1.129745903,1.288260298,2.5950675,,4,550,0,1,1,1,1,1,1,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
674,1006 S 3rd St,31.3289447,-94.7250797,1190,2 - 3,Hotpads.com,Recently Updated,Champaign,2,3,1190,1190,1190,706.8448583,707.0316016,707.3466909,704.6019611,,3,396.6666667,1,1,0,1,0,1,0,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
675,515 Bash Ct,40.1119858,-88.2307861,1587,3,Hotpads.com,Recently Updated,Champaign,3,3,1587,1587,1587,0.5808505124,0.3017398641,0.216469022,3.502265704,,5,529,1,1,0,0,1,1,0,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
676,311 E Daniel St,40.1076592,-88.2339856,1407,3 - 4,Hotpads.com,Recently Updated,Champaign,3,4,1407,1407,1407,0.3551349243,0.1310153942,0.4308735191,3.258953843,,4,351.75,0,1,1,0,1,1,0,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
677,504 E White St,40.1146641,-88.2316271,584,,Hotpads.com,Recently Updated,Champaign,,,584,584,584,0.7695528826,0.4844261431,0.3609240273,3.521099786,,3,#DIV/0!,0,0,1,1,0,1,1,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
678,614 S 4th St,39.9412268,-75.149419,1118,2,Hotpads.com,Recently Updated,Champaign,2,2,1118,1118,1118,691.5754952,691.6470719,691.3953724,694.9849826,,4,559,0,0,0,0,0,1,1,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
679,Windcrest Apartments,40.1317184,-88.2487317,395,-2,Hotpads.com,Recently Updated,Champaign,,2,395,395,395,2.183475109,1.895523309,1.844583912,3.404245555,,3,197.5,1,1,0,1,0,1,0,1,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
680,Baytowne Apartments LLC,40.1421546,-88.2664718,985,1 - 2,Hotpads.com,Recently Updated,Champaign,1,2,985,985,985,3.291972283,3.015806548,3.005948203,3.465159597,,2,492.5,1,0,0,0,0,1,1,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
681,Westgate Apartments LLC,39.0304508,-95.7445571,590,1 - 2,Hotpads.com,Recently Updated,Champaign,1,2,590,590,590,406.9360079,406.8885682,407.1568936,403.5145235,,3,295,1,0,1,1,0,1,1,1,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
682,The Legends,39.1266992,-94.8259804,980,1 - 3,Hotpads.com,Recently Updated,Champaign,1,3,980,980,980,357.4269778,357.3829934,357.6535126,354.0057247,,5,326.6666667,1,1,0,1,0,1,0,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
683,Watersedge Apartments,35.072961,-89.8846563,875,1 - 3,Hotpads.com,Recently Updated,Champaign,1,3,875,875,875,359.1817039,359.4285838,359.7036336,357.846321,,2,291.6666667,1,1,0,0,0,1,0,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
684,520 Neil,40.1208835,-88.2432553,1595,2,Hotpads.com,Recently Updated,Champaign,2,2,1595,1595,1595,1.387975835,1.104992103,1.105295057,3.15987423,,4,797.5,1,0,0,1,0,1,1,1,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
685,705 S 1st Street,40.1096365,-88.2390635,1300,2 - 4,Hotpads.com,Recently Updated,Champaign,2,4,1300,1300,1300,0.6408063948,0.4222016345,0.6443013019,3.036320899,,5,325,1,1,0,0,0,1,0,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
686,Locust III,40.10721,-88.239913,1040,4,Hotpads.com,Recently Updated,Champaign,4,4,1040,1040,1040,0.5872599177,0.4453093843,0.7283735546,2.947460997,,3,260,1,1,0,0,1,1,0,1,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
687,The Dean Campustown,40.1095997,-88.2301132,709,-4,Hotpads.com,Recently Updated,Champaign,,4,709,709,709,0.4140993666,0.1533002919,0.1867871539,3.490246397,,5,177.25,0,1,0,0,0,1,1,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
688,Crowwood Pointe,40.1076002,-88.3098505,935,2,Hotpads.com,Recently Updated,Champaign,2,2,935,935,935,4.236956329,4.140144577,4.385330501,1.133100092,,4,467.5,1,1,1,0,1,1,0,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
689,Lincolnshire West,41.9326972,-88.7765884,625,1 - 3,Hotpads.com,Recently Updated,Champaign,1,3,625,625,625,129.5525003,129.2607321,129.0979875,129.3333562,,4,208.3333333,1,0,0,0,0,1,0,1,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
690,101 E Green St,40.1099625,-88.2382334,1128,2 - 4,Hotpads.com,Recently Updated,Champaign,2,4,1128,1128,1128,0.6237695877,0.3896418977,0.5981251281,3.084900741,,2,282,0,0,1,1,0,1,0,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
691,207 E Green St,40.1099402,-88.2358279,1576,4,Hotpads.com,Recently Updated,Champaign,4,4,1576,1576,1576,0.5396443706,0.2776925704,0.4720431164,3.205995639,,2,394,0,0,0,1,0,1,0,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
692,109 E John St,40.1087525,-88.237485,1647,3,Hotpads.com,Recently Updated,Champaign,3,3,1647,1647,1647,0.5377689985,0.3249356699,0.5739291166,3.099024448,,2,549,1,0,0,0,0,1,1,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
693,506 W. White,40.1146247,-88.2508453,550,1,Hotpads.com,Recently Updated,Champaign,1,1,550,550,550,1.345568174,1.129745903,1.288260298,2.5950675,,5,550,0,0,1,1,1,1,1,0,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
694,1006 S 3rd St,31.3289447,-94.7250797,1190,2 - 3,Hotpads.com,Recently Updated,Champaign,2,3,1190,1190,1190,706.8448583,707.0316016,707.3466909,704.6019611,,5,396.6666667,1,1,0,0,0,1,0,0,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
695,515 Bash Ct,40.1119858,-88.2307861,1587,3,Hotpads.com,Recently Updated,Champaign,3,3,1587,1587,1587,0.5808505124,0.3017398641,0.216469022,3.502265704,,5,529,1,1,0,0,0,1,1,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
696,305 W Green St,41.9566134,-87.9443778,1482,3,Hotpads.com,Recently Updated,Champaign,3,3,1482,1482,1482,128.8930529,128.6255097,128.3794351,129.7999462,,3,494,0,1,1,0,0,1,1,0,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
697,309 E Daniel St,40.1076239,-88.2341894,1407,3 - 4,Hotpads.com,Recently Updated,Champaign,3,4,1407,1407,1407,0.3599854695,0.1417996468,0.4413936159,3.247912172,,4,351.75,0,0,0,1,0,1,0,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
698,311 E Daniel St,40.1076592,-88.2339856,1407,3 - 4,Hotpads.com,Recently Updated,Champaign,3,4,1407,1407,1407,0.3551349243,0.1310153942,0.4308735191,3.258953843,,4,351.75,0,0,1,0,1,1,0,1,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
699,The Dean Campustown,40.1095997,-88.2301132,709,-4,Hotpads.com,Recently Updated,Champaign,,4,709,709,709,0.4140993666,0.1533002919,0.1867871539,3.490246397,,3,177.25,0,1,0,0,0,1,0,0,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
700,705 S 1st Street,40.1096365,-88.2390635,1300,2 - 4,Hotpads.com,Recently Updated,Champaign,2,4,1300,1300,1300,0.6408063948,0.4222016345,0.6443013019,3.036320899,,5,325,0,0,1,1,1,1,0,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
701,Lincolnshire West,41.9326972,-88.7765884,625,1 - 3,Hotpads.com,Recently Updated,Champaign,1,3,625,625,625,129.5525003,129.2607321,129.0979875,129.3333562,,2,208.3333333,1,1,0,1,0,1,0,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
702,Westgate Apartments LLC,39.0304508,-95.7445571,590,1 - 2,Hotpads.com,Recently Updated,Champaign,1,2,590,590,590,406.9360079,406.8885682,407.1568936,403.5145235,,4,295,0,1,0,0,1,1,0,0,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
703,The Legends,39.1266992,-94.8259804,980,1 - 3,Hotpads.com,Recently Updated,Champaign,1,3,980,980,980,357.4269778,357.3829934,357.6535126,354.0057247,,3,326.6666667,0,1,0,0,1,1,0,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
704,Baytowne Apartments LLC,40.1421546,-88.2664718,985,1 - 2,Hotpads.com,Recently Updated,Champaign,1,2,985,985,985,3.291972283,3.015806548,3.005948203,3.465159597,,3,492.5,1,0,1,1,1,1,1,0,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
705,520 Neil,40.1208835,-88.2432553,1595,2,Hotpads.com,Recently Updated,Champaign,2,2,1595,1595,1595,1.387975835,1.104992103,1.105295057,3.15987423,,5,797.5,0,1,1,1,0,1,1,0,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
706,Windcrest Apartments,40.1317184,-88.2487317,395,-2,Hotpads.com,Recently Updated,Champaign,,2,395,395,395,2.183475109,1.895523309,1.844583912,3.404245555,,4,197.5,0,1,1,0,0,1,1,1,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
707,2401 Clayton Blvd,40.1269519,-88.2866474,735,-1,Hotpads.com,Recently Updated,Champaign,,1,735,735,735,3.4072117,3.204169545,3.343745839,2.131370072,,3,735,0,0,1,1,0,1,0,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
708,Watersedge Apartments,35.072961,-89.8846563,875,1 - 3,Hotpads.com,Recently Updated,Champaign,1,3,875,875,875,359.1817039,359.4285838,359.7036336,357.846321,,5,291.6666667,0,1,1,0,1,1,0,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
709,217 South,40.1145692,-88.2438755,1295,1 - 2,Hotpads.com,Recently Updated,Champaign,1,2,1295,1295,1295,1.059706856,0.8096524073,0.9295653275,2.921991149,,4,647.5,1,1,1,0,1,1,0,0,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
710,1617 S Mattis Ave,40.0967183,-88.2767774,1000,4,Hotpads.com,Recently Updated,Champaign,4,4,1000,1000,1000,2.525647282,2.509033375,2.807145457,0.90686928,,3,250,1,0,0,0,1,1,1,1,1,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
711,1317 Frederick St #WEST,40.1004557,-88.245757,1000,2,Hotpads.com,Recently Updated,Champaign,2,2,1000,1000,1000,0.8686426613,0.9025139294,1.224864273,2.560136999,,4,500,1,1,1,0,0,1,1,1,0,40.1036099,-88.2298467,40.1076536,-88.2315064,40.1108408,-88.226973,40.0966122,-88.2939348
